,edition,folder,filename,width,height,quality,untruth-count,item,class,xmin,ymin,xmax,ymax,score,aspect,quality,box-score,class-error,class-error-score
672,_,tiled,tiled_s_1440x810@320x180_2_33-(3).jpg,320,180,,,2,dunnock,88,27,150,61,0,,,,,
673,_,tiled,tiled_s_1440x810@320x180_2_33-(3).jpg,320,180,,,3,blue tit,98,108,140,149,0,,,,,
674,_,tiled,tiled_s_1440x810@320x180_2_34-(3).jpg,320,180,,,1,sparrow,103,27,184,77,0,,,,,
675,_,tiled,tiled_s_1440x810@320x180_2_34-(3).jpg,320,180,,,2,long tailed tit,223,27,275,47,0,,,,,
676,_,tiled,tiled_s_1440x810@320x180_2_34-(3).jpg,320,180,,,3,mouse,94,116,135,146,0,,,,,
677,_,tiled,tiled_s_1440x810@320x180_2_35-(1).jpg,320,180,,,1,sparrow,93,121,150,172,0,,,,,
678,_,tiled,tiled_s_1440x810@320x180_2_36-(2).jpg,320,180,,,1,blackbird,8,27,68,106,0,,,,,
679,_,tiled,tiled_s_1440x810@320x180_2_36-(2).jpg,320,180,,,2,wood pigeon,121,27,264,89,0,,,,,
680,_,tiled,tiled_s_1440x810@320x180_2_37-(1).jpg,320,180,,,1,robin,92,27,152,106,0,,,,,
681,_,tiled,tiled_s_1440x810@320x180_2_39-(1).jpg,320,180,,,1,robin,8,27,68,106,0,,,,,
682,_,tiled,tiled_s_1440x810@320x180_2_4-(2).jpg,320,180,,,1,robin,22,121,54,155,0,,,,,
683,_,tiled,tiled_s_1440x810@320x180_2_4-(2).jpg,320,180,,,2,starling,97,11,165,56,0,,,,,
684,_,tiled,tiled_s_1440x810@320x180_2_5-(2).jpg,320,180,,,1,mouse,29,86,46,120,0,,,,,
685,_,tiled,tiled_s_1440x810@320x180_2_5-(2).jpg,320,180,,,2,sparrow,85,86,137,153,0,,,,,
686,_,tiled,tiled_s_1440x810@320x180_2_6-(1).jpg,320,180,,,1,sparrow,106,86,160,138,0,,,,,
687,_,tiled,tiled_s_1440x810@320x180_2_8-(1).jpg,320,180,,,1,great tit,197,27,275,71,0,,,,,
688,_,tiled,tiled_s_1440x810@320x180_2_9-(3).jpg,320,180,,,1,collared dove,21,27,55,84,0,,,,,
689,_,tiled,tiled_s_1440x810@320x180_2_9-(3).jpg,320,180,,,2,mouse,104,27,134,78,0,,,,,
690,_,tiled,tiled_s_1440x810@320x180_2_9-(3).jpg,320,180,,,3,blue tit,262,91,285,125,0,,,,,
691,_,tiled,tiled_s_1440x810@320x180_3_1-(2).jpg,320,180,,,1,sparrow,87,104,105,121,0,,,,,
692,_,tiled,tiled_s_1440x810@320x180_3_1-(2).jpg,320,180,,,2,wood pigeon,156,27,200,56,0,,,,,
693,_,tiled,tiled_s_1440x810@320x180_3_10-(3).jpg,320,180,,,1,blue tit,175,27,191,51,0,,,,,
694,_,tiled,tiled_s_1440x810@320x180_3_10-(3).jpg,320,180,,,2,dunnock,231,27,280,92,0,,,,,
695,_,tiled,tiled_s_1440x810@320x180_3_10-(3).jpg,320,180,,,3,great tit,227,124,283,157,0,,,,,
696,_,tiled,tiled_s_1440x810@320x180_3_11-(3).jpg,320,180,,,1,mouse,23,27,53,78,0,,,,,
697,_,tiled,tiled_s_1440x810@320x180_3_11-(3).jpg,320,180,,,2,dunnock,87,27,148,81,0,,,,,
698,_,tiled,tiled_s_1440x810@320x180_3_11-(3).jpg,320,180,,,3,blackbird,183,27,243,106,0,,,,,
699,_,tiled,tiled_s_1440x810@320x180_3_12-(3).jpg,320,180,,,1,blackbird,76,27,138,55,0,,,,,
700,_,tiled,tiled_s_1440x810@320x180_3_12-(3).jpg,320,180,,,2,long tailed tit,91,105,124,167,0,,,,,
701,_,tiled,tiled_s_1440x810@320x180_3_12-(3).jpg,320,180,,,3,robin,179,112,227,154,0,,,,,
702,_,tiled,tiled_s_1440x810@320x180_3_13-(2).jpg,320,180,,,1,collared dove,9,27,66,138,0,,,,,
703,_,tiled,tiled_s_1440x810@320x180_3_13-(2).jpg,320,180,,,2,dunnock,161,27,223,61,0,,,,,
704,_,tiled,tiled_s_1440x810@320x180_3_14-(2).jpg,320,180,,,1,blue tit,26,27,49,60,0,,,,,
705,_,tiled,tiled_s_1440x810@320x180_3_14-(2).jpg,320,180,,,2,robin,84,27,144,106,0,,,,,
706,_,tiled,tiled_s_1440x810@320x180_3_15-(3).jpg,320,180,,,1,blue tit,27,109,49,130,0,,,,,
707,_,tiled,tiled_s_1440x810@320x180_3_15-(3).jpg,320,180,,,2,blue tit,98,27,130,81,0,,,,,
708,_,tiled,tiled_s_1440x810@320x180_3_15-(3).jpg,320,180,,,3,starling,176,89,212,129,0,,,,,
709,_,tiled,tiled_s_1440x810@320x180_3_16-(2).jpg,320,180,,,1,great tit,103,27,182,71,0,,,,,
710,_,tiled,tiled_s_1440x810@320x180_3_16-(2).jpg,320,180,,,2,blue tit,87,105,142,151,0,,,,,
711,_,tiled,tiled_s_1440x810@320x180_3_17-(2).jpg,320,180,,,1,sparrow,12,27,64,93,0,,,,,
712,_,tiled,tiled_s_1440x810@320x180_3_17-(2).jpg,320,180,,,2,great tit,98,27,159,72,0,,,,,
713,_,tiled,tiled_s_1440x810@320x180_3_18-(4).jpg,320,180,,,1,robin,28,112,47,149,0,,,,,
714,_,tiled,tiled_s_1440x810@320x180_3_18-(4).jpg,320,180,,,2,starling,163,27,201,72,0,,,,,
715,_,tiled,tiled_s_1440x810@320x180_3_18-(4).jpg,320,180,,,3,goldfinch,252,27,279,90,0,,,,,
716,_,tiled,tiled_s_1440x810@320x180_3_18-(4).jpg,320,180,,,4,blackbird,238,123,293,153,0,,,,,
717,_,tiled,tiled_s_1440x810@320x180_3_19-(2).jpg,320,180,,,1,blue tit,26,118,49,151,0,,,,,
718,_,tiled,tiled_s_1440x810@320x180_3_19-(2).jpg,320,180,,,2,goldfinch,230,86,275,126,0,,,,,
719,_,tiled,tiled_s_1440x810@320x180_3_2-(3).jpg,320,180,,,1,starling,19,27,57,79,0,,,,,
720,_,tiled,tiled_s_1440x810@320x180_3_2-(3).jpg,320,180,,,2,great tit,188,27,222,70,0,,,,,
721,_,tiled,tiled_s_1440x810@320x180_3_2-(3).jpg,320,180,,,3,robin,276,113,292,136,0,,,,,
722,_,tiled,tiled_s_1440x810@320x180_3_20-(2).jpg,320,180,,,1,sparrow,27,27,119,77,0,,,,,
723,_,tiled,tiled_s_1440x810@320x180_3_20-(2).jpg,320,180,,,2,dunnock,253,27,282,64,0,,,,,
724,_,tiled,tiled_s_1440x810@320x180_3_21-(4).jpg,320,180,,,1,sparrow,2,27,74,72,0,,,,,
725,_,tiled,tiled_s_1440x810@320x180_3_21-(4).jpg,320,180,,,2,long tailed tit,20,114,55,138,0,,,,,
726,_,tiled,tiled_s_1440x810@320x180_3_21-(4).jpg,320,180,,,3,starling,125,119,152,152,0,,,,,
727,_,tiled,tiled_s_1440x810@320x180_3_21-(4).jpg,320,180,,,4,blue tit,208,86,228,112,0,,,,,
728,_,tiled,tiled_s_1440x810@320x180_3_22-(2).jpg,320,180,,,1,sparrow,73,27,127,78,0,,,,,
729,_,tiled,tiled_s_1440x810@320x180_3_22-(2).jpg,320,180,,,2,wood pigeon,161,27,221,84,0,,,,,
730,_,tiled,tiled_s_1440x810@320x180_3_23-(2).jpg,320,180,,,1,sparrow,29,27,47,44,0,,,,,
731,_,tiled,tiled_s_1440x810@320x180_3_23-(2).jpg,320,180,,,2,great tit,214,124,284,149,0,,,,,
732,_,tiled,tiled_s_1440x810@320x180_3_24-(5).jpg,320,180,,,1,long tailed tit,12,121,64,141,0,,,,,
733,_,tiled,tiled_s_1440x810@320x180_3_24-(5).jpg,320,180,,,2,blackbird,112,27,151,76,0,,,,,
734,_,tiled,tiled_s_1440x810@320x180_3_24-(5).jpg,320,180,,,3,blue tit,120,114,143,150,0,,,,,
735,_,tiled,tiled_s_1440x810@320x180_3_24-(5).jpg,320,180,,,4,starling,204,27,291,60,0,,,,,
736,_,tiled,tiled_s_1440x810@320x180_3_24-(5).jpg,320,180,,,5,goldfinch,198,108,232,144,0,,,,,
737,_,tiled,tiled_s_1440x810@320x180_3_25-(2).jpg,320,180,,,1,dunnock,86,27,148,76,0,,,,,
738,_,tiled,tiled_s_1440x810@320x180_3_25-(2).jpg,320,180,,,2,wood pigeon,203,27,223,63,0,,,,,
739,_,tiled,tiled_s_1440x810@320x180_3_26-(4).jpg,320,180,,,1,robin,19,27,57,52,0,,,,,
740,_,tiled,tiled_s_1440x810@320x180_3_26-(4).jpg,320,180,,,2,robin,22,104,54,138,0,,,,,
741,_,tiled,tiled_s_1440x810@320x180_3_26-(4).jpg,320,180,,,3,blackbird,184,27,224,76,0,,,,,
742,_,tiled,tiled_s_1440x810@320x180_3_26-(4).jpg,320,180,,,4,great tit,170,116,238,156,0,,,,,
743,_,tiled,tiled_s_1440x810@320x180_3_27-(2).jpg,320,180,,,1,dunnock,14,27,61,86,0,,,,,
744,_,tiled,tiled_s_1440x810@320x180_3_27-(2).jpg,320,180,,,2,blue tit,24,121,52,158,0,,,,,
745,_,tiled,tiled_s_1440x810@320x180_3_28-(1).jpg,320,180,,,1,sparrow,94,27,135,77,0,,,,,
746,_,tiled,tiled_s_1440x810@320x180_3_29-(2).jpg,320,180,,,1,blackbird,27,27,139,82,0,,,,,
747,_,tiled,tiled_s_1440x810@320x180_3_29-(2).jpg,320,180,,,2,blue tit,192,27,282,66,0,,,,,
748,_,tiled,tiled_s_1440x810@320x180_3_3-(2).jpg,320,180,,,1,blue tit,97,97,137,150,0,,,,,
749,_,tiled,tiled_s_1440x810@320x180_3_3-(2).jpg,320,180,,,2,mouse,274,97,292,130,0,,,,,
750,_,tiled,tiled_s_1440x810@320x180_3_30-(3).jpg,320,180,,,1,collared dove,85,27,162,84,0,,,,,
751,_,tiled,tiled_s_1440x810@320x180_3_30-(3).jpg,320,180,,,2,sparrow,68,120,124,170,0,,,,,
752,_,tiled,tiled_s_1440x810@320x180_3_30-(3).jpg,320,180,,,3,collared dove,195,27,258,96,0,,,,,
753,_,tiled,tiled_s_1440x810@320x180_3_31-(4).jpg,320,180,,,1,sparrow,7,21,69,83,0,,,,,
754,_,tiled,tiled_s_1440x810@320x180_3_31-(4).jpg,320,180,,,2,long tailed tit,12,116,64,136,0,,,,,
755,_,tiled,tiled_s_1440x810@320x180_3_31-(4).jpg,320,180,,,3,starling,122,27,210,60,0,,,,,
756,_,tiled,tiled_s_1440x810@320x180_3_31-(4).jpg,320,180,,,4,sparrow,122,106,212,157,0,,,,,
757,_,tiled,tiled_s_1440x810@320x180_3_32-(1).jpg,320,180,,,1,robin,5,27,71,86,0,,,,,
758,_,tiled,tiled_s_1440x810@320x180_3_33-(2).jpg,320,180,,,1,blackbird,8,27,68,81,0,,,,,
759,_,tiled,tiled_s_1440x810@320x180_3_33-(2).jpg,320,180,,,2,collared dove,115,27,149,84,0,,,,,
760,_,tiled,tiled_s_1440x810@320x180_3_34-(1).jpg,320,180,,,1,wood pigeon,27,27,170,89,0,,,,,
761,_,tiled,tiled_s_1440x810@320x180_3_35-(1).jpg,320,180,,,1,dunnock,5,27,70,75,0,,,,,
762,_,tiled,tiled_s_1440x810@320x180_3_37-(2).jpg,320,180,,,1,sparrow,27,27,146,82,0,,,,,
763,_,tiled,tiled_s_1440x810@320x180_3_37-(2).jpg,320,180,,,2,sparrow,200,27,280,77,0,,,,,
764,_,tiled,tiled_s_1440x810@320x180_3_38-(1).jpg,320,180,,,1,robin,216,27,276,106,0,,,,,
765,_,tiled,tiled_s_1440x810@320x180_3_39-(1).jpg,320,180,,,1,wood pigeon,27,27,145,100,0,,,,,
766,_,tiled,tiled_s_1440x810@320x180_3_4-(3).jpg,320,180,,,1,great tit,8,27,68,72,0,,,,,
767,_,tiled,tiled_s_1440x810@320x180_3_4-(3).jpg,320,180,,,2,mouse,112,121,152,151,0,,,,,
768,_,tiled,tiled_s_1440x810@320x180_3_4-(3).jpg,320,180,,,3,mouse,217,121,234,154,0,,,,,
769,_,tiled,tiled_s_1440x810@320x180_3_5-(2).jpg,320,180,,,1,blue tit,28,27,48,52,0,,,,,
770,_,tiled,tiled_s_1440x810@320x180_3_5-(2).jpg,320,180,,,2,great tit,85,27,140,81,0,,,,,
771,_,tiled,tiled_s_1440x810@320x180_3_6-(3).jpg,320,180,,,1,long tailed tit,85,104,120,128,0,,,,,
772,_,tiled,tiled_s_1440x810@320x180_3_6-(3).jpg,320,180,,,2,mouse,173,27,197,50,0,,,,,
773,_,tiled,tiled_s_1440x810@320x180_3_6-(3).jpg,320,180,,,3,long tailed tit,170,103,199,158,0,,,,,
774,_,tiled,tiled_s_1440x810@320x180_3_7-(4).jpg,320,180,,,1,goldfinch,22,27,53,109,0,,,,,
775,_,tiled,tiled_s_1440x810@320x180_3_7-(4).jpg,320,180,,,2,robin,92,27,143,82,0,,,,,
776,_,tiled,tiled_s_1440x810@320x180_3_7-(4).jpg,320,180,,,3,robin,192,27,224,61,0,,,,,
777,_,tiled,tiled_s_1440x810@320x180_3_7-(4).jpg,320,180,,,4,great tit,178,108,238,138,0,,,,,
778,_,tiled,tiled_s_1440x810@320x180_3_8-(3).jpg,320,180,,,1,goldfinch,24,27,52,110,0,,,,,
779,_,tiled,tiled_s_1440x810@320x180_3_8-(3).jpg,320,180,,,2,dunnock,146,27,206,61,0,,,,,
780,_,tiled,tiled_s_1440x810@320x180_3_8-(3).jpg,320,180,,,3,blackbird,139,108,212,156,0,,,,,
781,_,tiled,tiled_s_1440x810@320x180_3_9-(4).jpg,320,180,,,1,starling,4,11,72,56,0,,,,,
782,_,tiled,tiled_s_1440x810@320x180_3_9-(4).jpg,320,180,,,2,blue tit,115,27,157,67,0,,,,,
783,_,tiled,tiled_s_1440x810@320x180_3_9-(4).jpg,320,180,,,3,starling,192,27,252,60,0,,,,,
784,_,tiled,tiled_s_1440x810@320x180_3_9-(4).jpg,320,180,,,4,long tailed tit,207,108,236,164,0,,,,,
785,_,tiled,tiled_t_1600x900@320x180_0_1-(4).jpg,320,180,,,1,blackbird,74,24,128,95,0,,,,,
786,_,tiled,tiled_t_1600x900@320x180_0_1-(4).jpg,320,180,,,2,collared dove,171,24,201,75,0,,,,,
787,_,tiled,tiled_t_1600x900@320x180_0_1-(4).jpg,320,180,,,3,blue tit,176,108,197,138,0,,,,,
788,_,tiled,tiled_t_1600x900@320x180_0_1-(4).jpg,320,180,,,4,sparrow,236,93,283,153,0,,,,,
789,_,tiled,tiled_t_1600x900@320x180_0_10-(4).jpg,320,180,,,1,long tailed tit,11,24,57,42,0,,,,,
790,_,tiled,tiled_t_1600x900@320x180_0_10-(4).jpg,320,180,,,2,mouse,16,91,52,118,0,,,,,
791,_,tiled,tiled_t_1600x900@320x180_0_10-(4).jpg,320,180,,,3,dunnock,86,24,145,68,0,,,,,
792,_,tiled,tiled_t_1600x900@320x180_0_10-(4).jpg,320,180,,,4,blackbird,254,94,289,138,0,,,,,
793,_,tiled,tiled_t_1600x900@320x180_0_11-(2).jpg,320,180,,,1,goldfinch,232,24,257,99,0,,,,,
794,_,tiled,tiled_t_1600x900@320x180_0_11-(2).jpg,320,180,,,2,goldfinch,229,124,260,156,0,,,,,
795,_,tiled,tiled_t_1600x900@320x180_0_12-(2).jpg,320,180,,,1,collared dove,24,73,94,124,0,,,,,
796,_,tiled,tiled_t_1600x900@320x180_0_12-(2).jpg,320,180,,,2,blackbird,124,73,180,98,0,,,,,
797,_,tiled,tiled_t_1600x900@320x180_0_13-(2).jpg,320,180,,,1,robin,20,87,48,118,0,,,,,
798,_,tiled,tiled_t_1600x900@320x180_0_13-(2).jpg,320,180,,,2,mouse,167,87,183,116,0,,,,,
799,_,tiled,tiled_t_1600x900@320x180_0_14-(2).jpg,320,180,,,1,blue tit,24,24,104,60,0,,,,,
800,_,tiled,tiled_t_1600x900@320x180_0_14-(2).jpg,320,180,,,2,blue tit,154,78,171,101,0,,,,,
801,_,tiled,tiled_t_1600x900@320x180_0_15-(2).jpg,320,180,,,1,dunnock,6,24,62,68,0,,,,,
802,_,tiled,tiled_t_1600x900@320x180_0_15-(2).jpg,320,180,,,2,starling,169,87,223,118,0,,,,,
803,_,tiled,tiled_t_1600x900@320x180_0_16-(2).jpg,320,180,,,1,blue tit,72,80,108,128,0,,,,,
804,_,tiled,tiled_t_1600x900@320x180_0_16-(2).jpg,320,180,,,2,sparrow,185,80,250,121,0,,,,,
805,_,tiled,tiled_t_1600x900@320x180_0_17-(4).jpg,320,180,,,1,blackbird,1,24,67,67,0,,,,,
806,_,tiled,tiled_t_1600x900@320x180_0_17-(4).jpg,320,180,,,2,starling,108,24,141,60,0,,,,,
807,_,tiled,tiled_t_1600x900@320x180_0_17-(4).jpg,320,180,,,3,dunnock,112,100,138,133,0,,,,,
808,_,tiled,tiled_t_1600x900@320x180_0_17-(4).jpg,320,180,,,4,blue tit,174,24,224,65,0,,,,,
809,_,tiled,tiled_t_1600x900@320x180_0_18-(2).jpg,320,180,,,1,wood pigeon,88,82,105,115,0,,,,,
810,_,tiled,tiled_t_1600x900@320x180_0_18-(2).jpg,320,180,,,2,sparrow,234,24,250,39,0,,,,,
811,_,tiled,tiled_t_1600x900@320x180_0_19-(2).jpg,320,180,,,1,great tit,7,108,61,135,0,,,,,
812,_,tiled,tiled_t_1600x900@320x180_0_19-(2).jpg,320,180,,,2,starling,93,10,154,50,0,,,,,
813,_,tiled,tiled_t_1600x900@320x180_0_2-(4).jpg,320,180,,,1,starling,98,24,132,65,0,,,,,
814,_,tiled,tiled_t_1600x900@320x180_0_2-(4).jpg,320,180,,,2,sparrow,164,24,215,70,0,,,,,
815,_,tiled,tiled_t_1600x900@320x180_0_2-(4).jpg,320,180,,,3,wood pigeon,254,24,293,50,0,,,,,
816,_,tiled,tiled_t_1600x900@320x180_0_2-(4).jpg,320,180,,,4,mouse,179,98,201,119,0,,,,,
817,_,tiled,tiled_t_1600x900@320x180_0_20-(5).jpg,320,180,,,1,sparrow,24,22,105,69,0,,,,,
818,_,tiled,tiled_t_1600x900@320x180_0_20-(5).jpg,320,180,,,2,long tailed tit,19,103,49,159,0,,,,,
819,_,tiled,tiled_t_1600x900@320x180_0_20-(5).jpg,320,180,,,3,sparrow,139,24,187,70,0,,,,,
820,_,tiled,tiled_t_1600x900@320x180_0_20-(5).jpg,320,180,,,4,blue tit,237,24,254,47,0,,,,,
821,_,tiled,tiled_t_1600x900@320x180_0_20-(5).jpg,320,180,,,5,blackbird,228,93,263,138,0,,,,,
822,_,tiled,tiled_t_1600x900@320x180_0_21-(2).jpg,320,180,,,1,great tit,18,106,50,145,0,,,,,
823,_,tiled,tiled_t_1600x900@320x180_0_21-(2).jpg,320,180,,,2,blue tit,149,24,174,57,0,,,,,
824,_,tiled,tiled_t_1600x900@320x180_0_22-(2).jpg,320,180,,,1,mouse,82,109,98,139,0,,,,,
825,_,tiled,tiled_t_1600x900@320x180_0_22-(2).jpg,320,180,,,2,great tit,217,100,267,130,0,,,,,
826,_,tiled,tiled_t_1600x900@320x180_0_23-(6).jpg,320,180,,,1,goldfinch,20,24,48,98,0,,,,,
827,_,tiled,tiled_t_1600x900@320x180_0_23-(6).jpg,320,180,,,2,blue tit,92,24,120,73,0,,,,,
828,_,tiled,tiled_t_1600x900@320x180_0_23-(6).jpg,320,180,,,3,long tailed tit,165,24,191,74,0,,,,,
829,_,tiled,tiled_t_1600x900@320x180_0_23-(6).jpg,320,180,,,4,blue tit,168,106,189,138,0,,,,,
830,_,tiled,tiled_t_1600x900@320x180_0_23-(6).jpg,320,180,,,5,robin,228,24,271,62,0,,,,,
831,_,tiled,tiled_t_1600x900@320x180_0_23-(6).jpg,320,180,,,6,sparrow,221,96,277,152,0,,,,,
832,_,tiled,tiled_t_1600x900@320x180_0_24-(3).jpg,320,180,,,1,starling,17,24,51,71,0,,,,,
833,_,tiled,tiled_t_1600x900@320x180_0_24-(3).jpg,320,180,,,2,dunnock,82,24,137,55,0,,,,,
834,_,tiled,tiled_t_1600x900@320x180_0_24-(3).jpg,320,180,,,3,blackbird,239,82,293,131,0,,,,,
835,_,tiled,tiled_t_1600x900@320x180_0_25-(4).jpg,320,180,,,1,blackbird,9,24,59,51,0,,,,,
836,_,tiled,tiled_t_1600x900@320x180_0_25-(4).jpg,320,180,,,2,collared dove,88,24,146,86,0,,,,,
837,_,tiled,tiled_t_1600x900@320x180_0_25-(4).jpg,320,180,,,3,goldfinch,97,113,137,148,0,,,,,
838,_,tiled,tiled_t_1600x900@320x180_0_25-(4).jpg,320,180,,,4,sparrow,194,24,266,69,0,,,,,
839,_,tiled,tiled_t_1600x900@320x180_0_26-(3).jpg,320,180,,,1,sparrow,87,24,170,69,0,,,,,
840,_,tiled,tiled_t_1600x900@320x180_0_26-(3).jpg,320,180,,,2,wood pigeon,87,105,215,161,0,,,,,
841,_,tiled,tiled_t_1600x900@320x180_0_26-(3).jpg,320,180,,,3,starling,261,105,285,134,0,,,,,
842,_,tiled,tiled_t_1600x900@320x180_0_27-(3).jpg,320,180,,,1,robin,7,24,61,95,0,,,,,
843,_,tiled,tiled_t_1600x900@320x180_0_27-(3).jpg,320,180,,,2,wood pigeon,92,24,146,75,0,,,,,
844,_,tiled,tiled_t_1600x900@320x180_0_27-(3).jpg,320,180,,,3,blue tit,194,87,214,106,0,,,,,
845,_,tiled,tiled_t_1600x900@320x180_0_28-(3).jpg,320,180,,,1,blackbird,76,24,177,74,0,,,,,
846,_,tiled,tiled_t_1600x900@320x180_0_28-(3).jpg,320,180,,,2,wood pigeon,76,107,183,173,0,,,,,
847,_,tiled,tiled_t_1600x900@320x180_0_28-(3).jpg,320,180,,,3,long tailed tit,217,107,264,125,0,,,,,
848,_,tiled,tiled_t_1600x900@320x180_0_29-(1).jpg,320,180,,,1,robin,206,87,221,108,0,,,,,
849,_,tiled,tiled_t_1600x900@320x180_0_3-(2).jpg,320,180,,,1,dunnock,12,24,56,83,0,,,,,
850,_,tiled,tiled_t_1600x900@320x180_0_3-(2).jpg,320,180,,,2,dunnock,93,24,135,78,0,,,,,
851,_,tiled,tiled_t_1600x900@320x180_0_30-(3).jpg,320,180,,,1,starling,24,24,103,54,0,,,,,
852,_,tiled,tiled_t_1600x900@320x180_0_30-(3).jpg,320,180,,,2,great tit,203,24,273,64,0,,,,,
853,_,tiled,tiled_t_1600x900@320x180_0_30-(3).jpg,320,180,,,3,great tit,188,94,237,143,0,,,,,
854,_,tiled,tiled_t_1600x900@320x180_0_31-(2).jpg,320,180,,,1,great tit,6,100,62,141,0,,,,,
855,_,tiled,tiled_t_1600x900@320x180_0_31-(2).jpg,320,180,,,2,great tit,198,24,258,61,0,,,,,
856,_,tiled,tiled_t_1600x900@320x180_0_32-(3).jpg,320,180,,,1,collared dove,8,24,60,124,0,,,,,
857,_,tiled,tiled_t_1600x900@320x180_0_32-(3).jpg,320,180,,,2,robin,91,24,145,95,0,,,,,
858,_,tiled,tiled_t_1600x900@320x180_0_32-(3).jpg,320,180,,,3,starling,193,24,272,54,0,,,,,
859,_,tiled,tiled_t_1600x900@320x180_0_33-(1).jpg,320,180,,,1,sparrow,24,24,132,74,0,,,,,
860,_,tiled,tiled_t_1600x900@320x180_0_4-(5).jpg,320,180,,,1,blue tit,27,107,41,130,0,,,,,
861,_,tiled,tiled_t_1600x900@320x180_0_4-(5).jpg,320,180,,,2,sparrow,87,24,124,69,0,,,,,
862,_,tiled,tiled_t_1600x900@320x180_0_4-(5).jpg,320,180,,,3,long tailed tit,250,24,281,45,0,,,,,
863,_,tiled,tiled_t_1600x900@320x180_0_4-(5).jpg,320,180,,,4,long tailed tit,169,109,195,159,0,,,,,
864,_,tiled,tiled_t_1600x900@320x180_0_4-(5).jpg,320,180,,,5,robin,230,109,276,159,0,,,,,
865,_,tiled,tiled_t_1600x900@320x180_0_5-(2).jpg,320,180,,,1,great tit,2,129,66,152,0,,,,,
866,_,tiled,tiled_t_1600x900@320x180_0_5-(2).jpg,320,180,,,2,great tit,130,87,184,128,0,,,,,
867,_,tiled,tiled_t_1600x900@320x180_0_6-(3).jpg,320,180,,,1,robin,25,24,43,57,0,,,,,
868,_,tiled,tiled_t_1600x900@320x180_0_6-(3).jpg,320,180,,,2,sparrow,93,24,109,39,0,,,,,
869,_,tiled,tiled_t_1600x900@320x180_0_6-(3).jpg,320,180,,,3,long tailed tit,206,24,237,45,0,,,,,
870,_,tiled,tiled_t_1600x900@320x180_0_7-(3).jpg,320,180,,,1,robin,20,24,48,55,0,,,,,
871,_,tiled,tiled_t_1600x900@320x180_0_7-(3).jpg,320,180,,,2,mouse,20,97,48,144,0,,,,,
872,_,tiled,tiled_t_1600x900@320x180_0_7-(3).jpg,320,180,,,3,blue tit,145,106,183,143,0,,,,,
873,_,tiled,tiled_t_1600x900@320x180_0_8-(4).jpg,320,180,,,1,robin,5,24,64,77,0,,,,,
874,_,tiled,tiled_t_1600x900@320x180_0_8-(4).jpg,320,180,,,2,blue tit,24,109,44,139,0,,,,,
875,_,tiled,tiled_t_1600x900@320x180_0_8-(4).jpg,320,180,,,3,dunnock,213,24,267,55,0,,,,,
876,_,tiled,tiled_t_1600x900@320x180_0_8-(4).jpg,320,180,,,4,dunnock,240,106,295,155,0,,,,,
877,_,tiled,tiled_t_1600x900@320x180_0_9-(2).jpg,320,180,,,1,robin,92,87,127,110,0,,,,,
878,_,tiled,tiled_t_1600x900@320x180_0_9-(2).jpg,320,180,,,2,goldfinch,172,87,197,144,0,,,,,
879,_,tiled,tiled_t_1600x900@320x180_1_1-(3).jpg,320,180,,,1,blue tit,198,24,233,72,0,,,,,
880,_,tiled,tiled_t_1600x900@320x180_1_1-(3).jpg,320,180,,,2,blue tit,205,105,226,137,0,,,,,
881,_,tiled,tiled_t_1600x900@320x180_1_1-(3).jpg,320,180,,,3,sparrow,276,106,292,121,0,,,,,
882,_,tiled,tiled_t_1600x900@320x180_1_10-(3).jpg,320,180,,,1,great tit,124,24,180,65,0,,,,,
883,_,tiled,tiled_t_1600x900@320x180_1_10-(3).jpg,320,180,,,2,blackbird,134,102,169,147,0,,,,,
884,_,tiled,tiled_t_1600x900@320x180_1_10-(3).jpg,320,180,,,3,dunnock,208,24,267,68,0,,,,,
885,_,tiled,tiled_t_1600x900@320x180_1_11-(2).jpg,320,180,,,1,starling,150,24,183,65,0,,,,,
886,_,tiled,tiled_t_1600x900@320x180_1_11-(2).jpg,320,180,,,2,blackbird,209,24,274,67,0,,,,,
887,_,tiled,tiled_t_1600x900@320x180_1_12-(5).jpg,320,180,,,1,wood pigeon,24,24,130,90,0,,,,,
888,_,tiled,tiled_t_1600x900@320x180_1_12-(5).jpg,320,180,,,2,goldfinch,168,24,209,59,0,,,,,
889,_,tiled,tiled_t_1600x900@320x180_1_12-(5).jpg,320,180,,,3,blue tit,258,24,276,47,0,,,,,
890,_,tiled,tiled_t_1600x900@320x180_1_12-(5).jpg,320,180,,,4,wood pigeon,180,100,197,132,0,,,,,
891,_,tiled,tiled_t_1600x900@320x180_1_12-(5).jpg,320,180,,,5,dunnock,234,100,276,153,0,,,,,
892,_,tiled,tiled_t_1600x900@320x180_1_13-(2).jpg,320,180,,,1,great tit,18,24,50,63,0,,,,,
893,_,tiled,tiled_t_1600x900@320x180_1_13-(2).jpg,320,180,,,2,dunnock,220,87,275,136,0,,,,,
894,_,tiled,tiled_t_1600x900@320x180_1_14-(2).jpg,320,180,,,1,dunnock,131,24,185,55,0,,,,,
895,_,tiled,tiled_t_1600x900@320x180_1_14-(2).jpg,320,180,,,2,sparrow,148,97,255,147,0,,,,,
896,_,tiled,tiled_t_1600x900@320x180_1_15-(2).jpg,320,180,,,1,long tailed tit,11,80,57,98,0,,,,,
